Clabel,conductor,ainvs,rank,torsion
439938c1,439938,"[1,-1,1,-3074,68609]",3,1
439967a1,439967,"[0,-1,1,754,16758]",3,1
440090a1,440090,"[1,1,0,47,257]",3,1
440107a1,440107,"[1,-1,1,-225,1340]",3,1
440157a1,440157,"[1,1,1,16,56]",3,1
440185a1,440185,"[0,1,1,-165,681]",3,1
440253b1,440253,"[0,0,1,-5619,161100]",3,1
440253e1,440253,"[0,0,1,-2808,-57058]",3,1
440268b1,440268,"[0,-1,0,-3077,72246]",3,1
440401b1,440401,"[1,0,0,-352,2509]",3,1
440416a1,440416,"[0,-1,0,35,341]",3,1
440416b1,440416,"[0,1,0,35,-341]",3,1
440505a1,440505,"[1,-1,1,-353,1756]",3,1
440570c1,440570,"[1,0,0,-61,1041]",3,1
440575a1,440575,"[1,1,1,-363,2506]",3,1
440601a1,440601,"[0,1,1,-1520,220220]",3,1
440607a1,440607,"[0,-1,1,-112,-390]",3,1
440607c1,440607,"[0,-1,1,-21546,-733192]",3,1
440607d1,440607,"[0,-1,1,-187,1035]",3,1
440734c1,440734,"[1,-1,1,-2151,52767]",3,1
440748a1,440748,"[0,0,0,-489,4489]",3,1
440794a1,440794,"[1,0,1,-19807,1079154]",3,1
440838c1,440838,"[1,-1,0,-510,4904]",3,1
440871a1,440871,"[1,0,0,-79,-220]",3,1
440921a1,440921,"[1,1,1,-257,5520]",3,1
440946a1,440946,"[1,-1,0,-9018,331744]",3,2
440946a2,440946,"[1,-1,0,-10548,212710]",3,2
440975a1,440975,"[0,-1,1,-488,-3972]",3,1
441094a1,441094,"[1,-1,0,-43,129]",3,1
441095b1,441095,"[1,0,0,-1985,43522]",3,1
441266a1,441266,"[1,1,0,-95424,-9334784]",3,1
441273b1,441273,"[1,0,0,-76,5327]",3,1
441362a1,441362,"[1,0,1,-28,-48]",3,1
441362b1,441362,"[1,0,0,-1379,-18047]",3,1
441546b1,441546,"[1,1,1,-237,675]",3,1
441554c1,441554,"[1,-1,1,-537,-3975]",3,1
441554d1,441554,"[1,-1,1,-1588311,770493807]",3,1
441564b1,441564,"[0,1,0,-41045,3193239]",3,1
441573b1,441573,"[0,1,1,-1284,14528]",3,1
441646a1,441646,"[1,1,0,-1431,51589]",3,1
441662a1,441662,"[1,1,1,-150,211]",3,1
441674b1,441674,"[1,1,0,-25,-31]",3,1
441694d1,441694,"[1,-1,1,-11136,-53853]",3,1
441731a1,441731,"[1,1,1,-2784,56146]",3,1
441768d1,441768,"[0,1,0,-4,77]",3,1
441773a1,441773,"[0,0,1,-20,-13]",3,1
441786a1,441786,"[1,0,1,-1918,32192]",3,1
441842e1,441842,"[1,0,0,221,-5631]",3,1
441910b1,441910,"[1,0,1,-269,1692]",3,1
441928b1,441928,"[0,-1,0,-1032,18844]",3,1
441964a1,441964,"[0,1,0,-17,64]",3,1
441996a1,441996,"[0,-1,0,-9117,338121]",3,1
442016a1,442016,"[0,-1,0,1824,198484]",3,1
442060f1,442060,"[0,-1,0,-1436,82840]",3,1
442062a1,442062,"[1,-1,0,-9198,343764]",3,1
442071a1,442071,"[1,-1,1,-23,110]",3,1
442095a1,442095,"[0,-1,1,-680,-5194]",3,1
442176f1,442176,"[0,-1,0,1895,56281]",3,2
442176f2,442176,"[0,-1,0,-15745,638401]",3,2
442187f1,442187,"[0,0,1,-6586,205692]",3,1
442304a1,442304,"[0,0,0,-4,256]",3,1
442306b1,442306,"[1,-1,1,-2127,38295]",3,1
442326c1,442326,"[1,0,1,-12707,550046]",3,1
442336a1,442336,"[0,-1,0,22,16]",3,1
442352a1,442352,"[0,-1,0,0,4096]",3,1
442398d1,442398,"[1,1,1,-14005,632411]",3,1
442398e1,442398,"[1,1,1,3266,135035]",3,1
442422d1,442422,"[1,-1,1,-2,13825]",3,1
442428d1,442428,"[0,1,0,-5950,262889]",3,1
442432d1,442432,"[0,1,0,-29729,1967167]",3,1
442459a1,442459,"[0,-1,1,-164,876]",3,1
442465a1,442465,"[0,1,1,-2930,40584]",3,1
442491b1,442491,"[1,1,1,497,140222]",3,1
442538a1,442538,"[1,0,1,60,2]",3,1
442576d1,442576,"[0,-1,0,-336,-1088]",3,1
442595b1,442595,"[0,-1,1,-4215,108843]",3,1
442607b1,442607,"[0,1,1,-252405,48724210]",3,1
442663a1,442663,"[0,0,1,-419,3840]",3,1
442663b1,442663,"[0,1,1,1139,13097]",3,1
442715a1,442715,"[1,0,0,12739,23248966]",3,1
442722l1,442722,"[1,1,1,-8785,196271]",3,1
442738c1,442738,"[1,1,1,-2704,53361]",3,1
442762b1,442762,"[1,1,1,-5514,155287]",3,1
442818i1,442818,"[1,-1,1,-3461,-3459]",3,2
442818i2,442818,"[1,-1,1,13819,-38019]",3,2
442881a1,442881,"[1,-1,1,-3377,76600]",3,1
442910a1,442910,"[1,-1,0,-1510,37300]",3,1
442921c1,442921,"[0,1,1,-143,570]",3,1
442922a1,442922,"[1,0,1,-7,90]",3,1
443014j1,443014,"[1,-1,1,-72,49035]",3,1
443047a1,443047,"[0,1,1,-384,2526]",3,1
443103b1,443103,"[1,1,0,-581,3306]",3,1
443178a1,443178,"[1,-1,0,-2205,40837]",3,1
443208a1,443208,"[0,1,0,-1049,13035]",3,1
443224a1,443224,"[0,1,0,-297,2011]",3,1
443248a1,443248,"[0,0,0,-571,5866]",3,1
443270e1,443270,"[1,-1,1,-3192,-27909]",3,1
443272a1,443272,"[0,1,0,-24,1]",3,1
443313b1,443313,"[1,-1,1,-6158,191890]",3,1
443314b1,443314,"[1,0,0,68,144]",3,1
443373a1,443373,"[0,1,1,-14770,-312020]",3,1
443384a1,443384,"[0,-1,0,-204,868]",3,1
443400b1,443400,"[0,-1,0,-1233,18837]",3,1
443431a1,443431,"[1,1,1,-51,-158]",3,1
443456g1,443456,"[0,1,0,-225,9439]",3,1
443456j1,443456,"[0,1,0,607,-545]",3,1
443456j2,443456,"[0,1,0,-7713,283999]",3,1
443475b1,443475,"[0,0,1,-2025,35156]",3,1
443496d1,443496,"[0,1,0,-3132,66096]",3,1
443514b1,443514,"[1,1,0,7,81]",3,1
443641a1,443641,"[0,-1,1,-395,3375]",3,1
443650a1,443650,"[1,-1,0,-142,2116]",3,1
443808c1,443808,"[0,0,0,-876,-8224]",3,1
443870a1,443870,"[1,-1,0,-2539,49945]",3,1
443931a1,443931,"[0,1,1,-282,3080]",3,1
443936a1,443936,"[0,1,0,31,367]",3,1
443954f1,443954,"[1,1,1,-50502,1529155]",3,1
444035a1,444035,"[1,-1,1,-33,2]",3,1
444064a1,444064,"[0,0,0,-125,536]",3,1
444090a1,444090,"[1,1,0,-328,2128]",3,1
444099b1,444099,"[0,1,1,-2492,47690]",3,1
444129b1,444129,"[1,1,1,-1462,20912]",3,1
444142a1,444142,"[1,0,1,-148,702]",3,1
444164a1,444164,"[0,1,0,-85,3639]",3,1
444246e1,444246,"[1,0,1,-1317,40804]",3,1
444301a1,444301,"[1,0,0,-595,7734]",3,1
444402a1,444402,"[1,-1,0,-25431,1567853]",3,1
444418a1,444418,"[1,-1,0,-262,1732]",3,1
444462a1,444462,"[1,1,0,-1,55]",3,1
444534a1,444534,"[1,1,0,-5769,165969]",3,1
444534e1,444534,"[1,0,1,-530,4592]",3,1
444606b1,444606,"[1,0,1,-1272,16954]",3,1
444627a1,444627,"[0,0,1,-867969,311223782]",3,1
444643a1,444643,"[0,1,1,-171,-963]",3,1
444662a1,444662,"[1,1,0,-473612,125249680]",3,1
444662b1,444662,"[1,1,0,-3740,-86576]",3,1
444704a1,444704,"[0,0,0,-25,16]",3,1
444711a1,444711,"[0,-1,1,2515,664307]",3,1
444753a1,444753,"[0,0,1,231,652]",3,1
444808d1,444808,"[0,-1,0,-329,2989]",3,1
444869a1,444869,"[1,1,1,-171,790]",3,1
445018f1,445018,"[1,-1,0,-464186,125105588]",3,1
445053a1,445053,"[0,1,1,-364,2662]",3,1
445088c1,445088,"[0,0,0,184,16]",3,1
445137b1,445137,"[1,1,1,-1705,39236]",3,1
445140b1,445140,"[0,0,0,312,713]",3,1
445151a1,445151,"[1,-1,1,9042,55490]",3,1
445152a1,445152,"[0,-1,0,-225,1521]",3,1
445227a1,445227,"[0,-1,1,68,672]",3,1
445280c1,445280,"[0,0,0,-107932,13656544]",3,1
445306a1,445306,"[1,0,1,225,242]",3,1
445334a1,445334,"[1,1,0,-51,-131]",3,1
445406a1,445406,"[1,0,1,-255,1550]",3,1
445446a1,445446,"[1,-1,0,-18,144]",3,1
445480a1,445480,"[0,0,0,-3727,51154]",3,1
445488k1,445488,"[0,1,0,-992,324]",3,1
445506a1,445506,"[1,1,0,-764,7824]",3,1
445608a1,445608,"[0,0,0,-1431,20250]",3,1
445610a1,445610,"[1,0,1,92,306]",3,1
445612a1,445612,"[0,1,0,75,-41]",3,1
445744a1,445744,"[0,1,0,-3192,12244]",3,1
445771a1,445771,"[0,1,1,-80,252]",3,1
445776c1,445776,"[0,-1,0,-37,1369]",3,1
445878k1,445878,"[1,-1,1,711691,238546189]",3,1
445878m1,445878,"[1,-1,1,-779,9627]",3,1
445902d1,445902,"[1,0,0,-16917,833121]",3,1
445910a1,445910,"[1,-1,0,20,400]",3,1
445914a1,445914,"[1,-1,0,-3339,76549]",3,1
445938c1,445938,"[1,0,0,-3747,85761]",3,1
446055b1,446055,"[1,1,1,-131,794]",3,1
446080c1,446080,"[0,1,0,-431,4225]",3,2
446080c2,446080,"[0,1,0,-7401,242599]",3,2
446175b1,446175,"[1,-1,1,-2255,42122]",3,1
446187a1,446187,"[1,1,1,73,470]",3,1
446297a1,446297,"[1,1,1,-36652,2614650]",3,1
446361a1,446361,"[0,1,1,36,506]",3,1
446391b1,446391,"[1,-1,1,-263,1210]",3,1
446400p1,446400,"[0,0,0,-5700,216000]",3,2
446400p2,446400,"[0,0,0,-98700,11934000]",3,2
446416b1,446416,"[0,0,0,-67,-1470]",3,1
446534a1,446534,"[1,0,1,-378,6152]",3,1
446576b1,446576,"[0,-1,0,-3992,119536]",3,1
446621b1,446621,"[0,-1,1,-168,1086]",3,1
446755a1,446755,"[0,0,1,-452,3702]",3,1
446814b1,446814,"[1,-1,0,-5580,161892]",3,1
446830f1,446830,"[1,0,0,-181,6561]",3,1
446862b1,446862,"[1,1,0,-961,10465]",3,2
446862b2,446862,"[1,1,0,729,45279]",3,2
446894a1,446894,"[1,-1,0,-49,109]",3,1
446967a1,446967,"[0,0,1,-183,810]",3,1
446968a1,446968,"[0,1,0,-104,-224]",3,1
446979c1,446979,"[1,0,0,-2375,-18504]",3,2
446979c2,446979,"[1,0,0,8560,-138789]",3,2
446980a1,446980,"[0,1,0,-5261,145135]",3,1
446990b1,446990,"[1,1,1,4,1629]",3,1
447022a1,447022,"[1,-1,0,3397,-422551]",3,1
447084a1,447084,"[0,0,0,-669,3341]",3,1
447168a1,447168,"[0,-1,0,-58225,5424241]",3,2
447168a2,447168,"[0,-1,0,-47265,7517601]",3,2
447168e1,447168,"[0,-1,0,-1689,27225]",3,2
447168e2,447168,"[0,-1,0,-2369,3969]",3,2
447168f1,447168,"[0,-1,0,-27969,1809729]",3,2
447168f2,447168,"[0,-1,0,-28289,1766529]",3,4
447168f3,447168,"[0,-1,0,15551,6702913]",3,2
447168f4,447168,"[0,-1,0,-77249,-5939775]",3,2
447182a1,447182,"[1,-1,0,88,432]",3,1
447218e1,447218,"[1,1,1,-3427,75777]",3,1
447317d1,447317,"[0,0,1,-724,9972]",3,1
447398a1,447398,"[1,-1,0,-118606,15749716]",3,1
447408a1,447408,"[0,0,0,-147,-270]",3,1
447408d1,447408,"[0,0,0,-18651,969226]",3,1
447424a1,447424,"[0,0,0,20,1456]",3,1
447458f1,447458,"[1,1,0,-167,1225]",3,1
447458h1,447458,"[1,1,0,-2059,33389]",3,1
447458h2,447458,"[1,1,0,-28074,-1813676]",3,1
447458i1,447458,"[1,1,0,3239410,-946532792]",3,1
447458i2,447458,"[1,1,0,-58286065,-175484461291]",3,1
447578c1,447578,"[1,0,0,93,961]",3,1
447636m1,447636,"[0,1,0,-462,2601]",3,1
447636m2,447636,"[0,1,0,-13602,-614979]",3,1
447680d1,447680,"[0,1,0,-3185,-26417]",3,1
447680g1,447680,"[0,0,0,-188,-848]",3,1
447696a1,447696,"[0,0,0,-3819,91546]",3,1
447722a1,447722,"[1,0,1,-1811,29742]",3,1
447764a1,447764,"[0,1,0,-11517,471871]",3,3
447764a2,447764,"[0,1,0,-24397,-769761]",3,1
447780b1,447780,"[0,-1,0,-446,3921]",3,1
447826j1,447826,"[1,1,1,-113,639]",3,1
447864e1,447864,"[0,1,0,-1852,29936]",3,1
447865a1,447865,"[0,1,1,-15696,751560]",3,1
447877a1,447877,"[0,0,1,-25,-36]",3,1
447880a1,447880,"[0,0,0,-358,2557]",3,1
447897a1,447897,"[1,1,1,1,56]",3,1
447950a1,447950,"[1,-1,0,-1567,21841]",3,1
447950h1,447950,"[1,1,0,-163435,25358525]",3,1
447963a1,447963,"[0,-1,1,233938,-28057090]",3,1
448014a1,448014,"[1,1,0,-1584,26244]",3,1
448015a1,448015,"[0,0,1,-7,1800]",3,1
448023a1,448023,"[0,1,1,-5072,137282]",3,1
448120a1,448120,"[0,-1,0,-3881,94381]",3,1
448200i1,448200,"[0,0,0,-26175,1629875]",3,1
448208c1,448208,"[0,0,0,-131,469]",3,1
448224c1,448224,"[0,-1,0,-294,1764]",3,2
448224c2,448224,"[0,-1,0,511,9009]",3,2
448248b1,448248,"[0,-1,0,-233,-915]",3,1
448258b1,448258,"[1,-1,1,-231,927]",3,1
448296a1,448296,"[0,-1,0,-105,-339]",3,1
448296c1,448296,"[0,1,0,-19929,1068075]",3,1
448347b1,448347,"[1,1,0,80,1369]",3,1
448363a1,448363,"[0,1,1,-24,48]",3,1
448435a1,448435,"[1,0,0,-12155,415402]",3,1
448454a1,448454,"[1,0,1,-95,270]",3,1
448479a1,448479,"[0,0,1,-435,3150]",3,1
448528b1,448528,"[0,1,0,-232,1236]",3,1
448528g1,448528,"[0,0,0,-3179,-47974]",3,1
448600a1,448600,"[0,-1,0,-2583,51412]",3,1
448738a1,448738,"[1,0,1,-1959,34170]",3,1
448810g1,448810,"[1,0,0,534,12196]",3,1
448954c1,448954,"[1,-1,1,-6426,200025]",3,1
448968g1,448968,"[0,1,0,-46385,3826419]",3,1
449072l1,449072,"[0,0,0,8629,252666]",3,2
449072l2,449072,"[0,0,0,-45451,2296890]",3,4
449072l3,449072,"[0,0,0,-646571,200065370]",3,4
449072l4,449072,"[0,0,0,-309611,-64641254]",3,2
449136a1,449136,"[0,0,0,-2667,52090]",3,1
449136e1,449136,"[0,0,0,-1251,15714]",3,1
449218e1,449218,"[1,-1,1,-13452,597135]",3,1
449223a1,449223,"[0,-1,1,-112,492]",3,1
449274a1,449274,"[1,1,0,-819,8361]",3,1
449319d1,449319,"[1,0,0,-1514,62913]",3,1
449345a1,449345,"[1,-1,1,-5202,110826]",3,1
449352b1,449352,"[0,0,0,-6636,208244]",3,1
449358b1,449358,"[1,1,0,-59,249]",3,1
449400a1,449400,"[0,-1,0,-833,10437]",3,1
449407a1,449407,"[0,1,1,-1674,88746]",3,1
449409a1,449409,"[0,-1,1,86,-1506]",3,1
449511c1,449511,"[1,1,0,-784,8131]",3,1
449541a1,449541,"[0,0,1,-15267,726174]",3,1
449555a1,449555,"[0,0,1,-262,1640]",3,1
449590b1,449590,"[1,0,0,-1835,34225]",3,1
449600h1,449600,"[0,1,0,-121633,16288863]",3,1
449647a1,449647,"[0,1,1,-329,2086]",3,1
449694d1,449694,"[1,-1,0,-75,5509]",3,1
449734a1,449734,"[1,0,1,-42,44]",3,1
449734b1,449734,"[1,-1,1,-18442,968265]",3,1
449825a1,449825,"[0,0,1,-2725,54756]",3,1
449840b1,449840,"[0,-1,0,-136,-160]",3,1
449883c1,449883,"[1,-1,1,-1955,61146]",3,2
449883c2,449883,"[1,-1,1,-37970,2855910]",3,2
450098a1,450098,"[1,-1,0,-8788,504100]",3,1
450126a1,450126,"[1,-1,0,-2023506,1108318036]",3,1
450205a1,450205,"[0,1,1,-1506,22386]",3,1
450310q1,450310,"[1,-1,1,-50112,4176099]",3,1
450320a1,450320,"[0,1,0,-2720,54100]",3,1
450358a1,450358,"[1,1,0,-4,44]",3,1
450510a1,450510,"[1,1,0,-2042,34644]",3,1
450543a1,450543,"[1,1,1,-9,30]",3,1
450543b1,450543,"[1,0,0,16182,4140315]",3,1
450640a1,450640,"[0,0,0,-12547,539986]",3,1
450658a1,450658,"[1,-1,0,-13,169]",3,1
450675b1,450675,"[1,-1,1,-125,552]",3,1
450700a1,450700,"[0,1,0,167,8088]",3,1
450710b1,450710,"[1,0,1,-244418,46649556]",3,1
450710c1,450710,"[1,0,1,187,588]",3,1
450718a1,450718,"[1,-1,0,2774,101656]",3,1
450718c1,450718,"[1,0,0,-27028,1119120]",3,1
450754a1,450754,"[1,1,0,-277,1565]",3,1
450816a1,450816,"[0,-1,0,-107,471]",3,1
450818a1,450818,"[1,0,1,20,30]",3,1
450858d1,450858,"[1,0,0,-740,8976]",3,1
451005a1,451005,"[1,0,0,-35701,2649956]",3,1
451064a1,451064,"[0,1,0,60,64]",3,1
451146a1,451146,"[1,1,0,-1173,-14739]",3,1
451146b1,451146,"[1,0,1,-8340,277762]",3,1
451151a1,451151,"[1,-1,1,-411,3306]",3,1
451214d1,451214,"[1,-1,1,-261,-1155]",3,1
451356b1,451356,"[0,-1,0,-1077,13974]",3,1
451362a1,451362,"[1,1,1,-7009,223391]",3,1
451437a1,451437,"[1,1,1,1175,20726]",3,2
451437a2,451437,"[1,1,1,-7890,202026]",3,2
451444b1,451444,"[0,-1,0,-3409,79250]",3,1
451485b1,451485,"[1,-1,1,862,-111258]",3,1
451528a1,451528,"[0,0,0,-1006,11461]",3,1
451548a1,451548,"[0,0,0,-381,2869]",3,1
451648a1,451648,"[0,0,0,-196,1024]",3,1
451648e1,451648,"[0,-1,0,-105,361]",3,1
451659a1,451659,"[1,1,1,1221,6642]",3,1
451803a1,451803,"[0,-1,1,67,-310]",3,1
451824c1,451824,"[0,-1,0,8,256]",3,1
451864a1,451864,"[0,0,0,-143,-446]",3,1
451938b1,451938,"[1,0,1,-375,2470]",3,1
451953a1,451953,"[0,0,1,-297,4286]",3,1
451990a1,451990,"[1,0,1,256,-1458]",3,1
452010a1,452010,"[1,1,0,-158,-348]",3,2
452010a2,452010,"[1,1,0,-1378,18928]",3,2
452013a1,452013,"[1,0,0,-64124,6224193]",3,1
452016e1,452016,"[0,0,0,-3171,68706]",3,2
452016e2,452016,"[0,0,0,-3651,46530]",3,2
452021b1,452021,"[0,0,1,-46,-498]",3,1
452037a1,452037,"[1,0,0,373,3624]",3,1
452136b1,452136,"[0,1,0,-804,8541]",3,1
452151a1,452151,"[0,0,1,-18759,989320]",3,1
452151b1,452151,"[0,0,1,36,-123]",3,1
452235a1,452235,"[0,-1,1,-1246,18726]",3,1
452235f1,452235,"[0,-1,1,-24351,1471916]",3,1
452272a1,452272,"[0,0,0,-499,4306]",3,1
452272g1,452272,"[0,1,0,48,23444]",3,1
452334a1,452334,"[1,0,1,-79,-130]",3,1
452371a1,452371,"[1,0,0,-30465,2044324]",3,1
452470b1,452470,"[1,1,0,32,38]",3,1
452470d1,452470,"[1,-1,1,-5928,177387]",3,1
452475a1,452475,"[0,0,1,-1785,-27194]",3,1
452475b1,452475,"[0,0,1,-18075,934906]",3,1
452508a1,452508,"[0,-1,0,-2357,-20706]",3,1
452525a1,452525,"[1,0,0,52,-53]",3,1
452571a1,452571,"[1,1,1,-4,-58]",3,1
452587a1,452587,"[0,1,1,3,33]",3,1
452839b1,452839,"[1,-1,0,-365,2824]",3,1
452844d1,452844,"[0,0,0,-11856,496676]",3,1
452862g1,452862,"[1,-1,0,-240,1232]",3,1
452889a1,452889,"[1,-1,1,-212,-1020]",3,1
452907a1,452907,"[0,0,1,-80409,8779342]",3,1
453032a1,453032,"[0,-1,0,-377,2941]",3,1
453040c1,453040,"[0,1,0,-25240,1551588]",3,1
453050a1,453050,"[1,-1,0,-481567,128841841]",3,1
453050b1,453050,"[1,-1,0,-2002,43156]",3,1
453117a1,453117,"[0,1,1,-2870,20690]",3,1
453117b1,453117,"[0,-1,1,-106895,13487612]",3,1
453200a1,453200,"[0,0,0,-4915,132850]",3,1
453203a1,453203,"[0,1,1,1696,11938]",3,1
453203c1,453203,"[0,0,1,-22,51]",3,1
453294a1,453294,"[1,-1,0,-66,208]",3,1
453316a1,453316,"[0,-1,0,-34,-31]",3,1
453365a1,453365,"[1,-1,1,-123,606]",3,1
453400e1,453400,"[0,0,0,500,22500]",3,1
453416a1,453416,"[0,0,0,-190,-1007]",3,1
453416g1,453416,"[0,0,0,-102524,13141844]",3,1
453614a1,453614,"[1,-1,0,-406,3136]",3,1
453635a1,453635,"[0,1,1,-7210,208556]",3,1
453648d1,453648,"[0,-1,0,-2696,55104]",3,1
453666a1,453666,"[1,1,0,-94,436]",3,1
453714a1,453714,"[1,1,0,-174,756]",3,1
453834d1,453834,"[1,-1,0,-585,4617]",3,1
453854a1,453854,"[1,0,1,-6913,220632]",3,1
453855b1,453855,"[0,1,1,-6,650]",3,1
453872a1,453872,"[0,1,0,-56,1588]",3,1
453882w1,453882,"[1,0,1,-12558,2277232]",3,2
453882w2,453882,"[1,0,1,-347898,78734752]",3,2
453901a1,453901,"[0,1,1,0,600]",3,1
453907a1,453907,"[1,-1,1,-30,-46]",3,1
453920b1,453920,"[0,0,0,-728,6352]",3,1
453924a1,453924,"[0,0,0,-189,981]",3,1
453970a1,453970,"[1,0,1,-4,102]",3,1
454015a1,454015,"[1,-1,0,-25,-30]",3,1
454092a1,454092,"[0,-1,0,-302,2121]",3,1
454122c1,454122,"[1,-1,1,-797,5285]",3,1
454122d1,454122,"[1,-1,1,-267656,53334987]",3,1
454149b1,454149,"[0,0,1,-228,-995]",3,1
454151a1,454151,"[1,0,1,-20,-9]",3,1
454155a1,454155,"[0,-1,1,-47910,2079506]",3,1
454212a1,454212,"[0,0,0,-2352,121745]",3,2
454212a2,454212,"[0,0,0,-53967,4818710]",3,2
454224a1,454224,"[0,-1,0,-3512,81264]",3,1
454252b1,454252,"[0,1,0,-5,1852]",3,1
454307a1,454307,"[1,-1,1,-79,274]",3,1
454320a1,454320,"[0,0,0,717,20882]",3,1
454320c1,454320,"[0,0,0,-14043,642058]",3,1
454323a1,454323,"[0,-1,1,-204,-394]",3,1
454338a1,454338,"[1,-1,0,-459,3969]",3,1
454360a1,454360,"[0,1,0,-50505,4363003]",3,1
454401a1,454401,"[1,-1,1,-590,-7000]",3,1
454524b1,454524,"[0,-1,0,2483,32761]",3,1
454528a1,454528,"[0,0,0,-472,4960]",3,1
454596a1,454596,"[0,-1,0,-106825,13488826]",3,1
454596b1,454596,"[0,-1,0,-89,498]",3,1
454617a1,454617,"[0,0,1,21,42]",3,1
454716a1,454716,"[0,0,0,-981,12069]",3,1
454743a1,454743,"[0,0,1,-156,-554]",3,1
454825a1,454825,"[0,1,1,-148,3714]",3,1
454825d1,454825,"[0,0,1,-4115950,3217964781]",3,1
454890b1,454890,"[1,1,0,262,-108]",3,1
454890m1,454890,"[1,0,1,-1439,21062]",3,1
454996a1,454996,"[0,0,0,-2392,45028]",3,1
455090a1,455090,"[1,1,0,-10032,382576]",3,1
455101a1,455101,"[0,0,1,-307,2076]",3,1
455101b1,455101,"[0,1,1,2,156]",3,1
455101d1,455101,"[0,0,1,44,-108]",3,1
455126g1,455126,"[1,1,1,-35462,2607747]",3,1
455175bb1,455175,"[1,-1,1,-590,-2788]",3,2
455175bb2,455175,"[1,-1,1,-4415,111962]",3,2
455243a1,455243,"[0,-1,1,-25,67]",3,1
455248a1,455248,"[0,1,0,-272,-1004]",3,1
455273a1,455273,"[1,-1,1,90639,-34909548]",3,1
455362a1,455362,"[1,-1,0,194,2608]",3,1
455370e1,455370,"[1,1,1,-751,7349]",3,1
455409a1,455409,"[1,-1,1,4,96]",3,1
455544b1,455544,"[0,0,0,-9579,-360109]",3,1
455577a1,455577,"[1,0,1,-8239,-281905]",3,1
455646a1,455646,"[1,0,1,-873,9532]",3,1
455694b1,455694,"[1,1,0,-61307,5823453]",3,1
455722a1,455722,"[1,-1,0,-1012,12640]",3,1
455736d1,455736,"[0,1,0,-252,-1296]",3,1
455745a1,455745,"[1,0,0,-6820,216437]",3,1
455814a1,455814,"[1,-1,0,-1554,23444]",3,1
455829a1,455829,"[0,-1,1,-100,372]",3,1
455831a1,455831,"[1,1,1,-22,42]",3,1
455856a1,455856,"[0,-1,0,200,736]",3,1
455957a1,455957,"[0,1,1,-244,1388]",3,1
456036c1,456036,"[0,1,0,-1610,27969]",3,1
456039a1,456039,"[1,-1,1,-500,4394]",3,1
456144x1,456144,"[0,1,0,-58760,5461764]",3,2
456144x2,456144,"[0,1,0,-52000,6773204]",3,2
456198a1,456198,"[1,1,0,-11982,509940]",3,1
456201a1,456201,"[0,0,1,3,56]",3,1
456228a1,456228,"[0,0,0,-9597,367405]",3,1
456230a1,456230,"[1,-1,0,35,181]",3,1
456234b1,456234,"[1,1,1,-680,9641]",3,1
456350a1,456350,"[1,0,1,24,4598]",3,1
456402d1,456402,"[1,0,1,-180,8470]",3,1
456474b1,456474,"[1,0,1,-208,782]",3,1
456496a1,456496,"[0,1,0,248,1524]",3,1
456498a1,456498,"[1,-1,0,-1401,28961]",3,1
456544a1,456544,"[0,0,0,-25,508]",3,1
456589a1,456589,"[1,0,0,-20,91]",3,1
456612a1,456612,"[0,-1,0,19,102]",3,1
456616a1,456616,"[0,1,0,-39,70]",3,1
456680e1,456680,"[0,1,0,-1500,22000]",3,1
456763a1,456763,"[1,0,0,10,31]",3,1
456777b1,456777,"[1,-1,1,-461,-3374]",3,1
456788a1,456788,"[0,0,0,-32,25]",3,1
456807c1,456807,"[1,1,1,-205,866]",3,2
456807c2,456807,"[1,1,1,380,5546]",3,2
456942a1,456942,"[1,1,0,-98,324]",3,1
456942b1,456942,"[1,0,1,-935,10910]",3,1
456942c1,456942,"[1,0,0,-7177,171161]",3,1
456966f1,456966,"[1,-1,1,-797,7845]",3,1
457025a1,457025,"[1,-1,1,-9730,371272]",3,2
457025a2,457025,"[1,-1,1,-12855,115022]",3,4
457025a3,457025,"[1,-1,1,50270,872522]",3,4
457025a4,457025,"[1,-1,1,-125980,-17079978]",3,2
457044d1,457044,"[0,1,0,-9525,357084]",3,1
457067a1,457067,"[1,-1,1,-2596,51252]",3,1
457132c1,457132,"[0,0,0,-257,1505]",3,1
457210a1,457210,"[1,1,0,-7022,246184]",3,1
457240e1,457240,"[0,1,0,-385,-1725]",3,1
457330g1,457330,"[1,1,0,-21242,1164244]",3,1
457344d1,457344,"[0,0,0,-11784,492064]",3,1
457550a1,457550,"[1,-1,0,-1267,17641]",3,1
457565a1,457565,"[0,1,1,-1260,16314]",3,1
457710q1,457710,"[1,0,1,-7679,152606]",3,2
457710q2,457710,"[1,0,1,-53849,-4704478]",3,2
457755a1,457755,"[1,1,1,-4170,18132]",3,1
457789a1,457789,"[0,-1,1,-67,-188]",3,1
457794a1,457794,"[1,-1,0,-24,1664]",3,1
457800u1,457800,"[0,-1,0,317,31612]",3,2
457800u2,457800,"[0,-1,0,-13308,576612]",3,2
457840e1,457840,"[0,0,0,-848,9452]",3,1
457890c1,457890,"[1,0,1,-2079,36406]",3,1
457908a1,457908,"[0,-1,0,-6212,191016]",3,1
457914a1,457914,"[1,1,0,-73,-71]",3,1
458008a1,458008,"[0,0,0,41,154]",3,1
458079a1,458079,"[0,-1,1,-944,11804]",3,1
458186a1,458186,"[1,0,0,-112,-384]",3,1
458192a1,458192,"[0,1,0,-805,-6321]",3,1
